CASEID,FULLTIME_OR_PARTTIME,SELFEMPLOYED,OCCUPATION_COL,WORKTYPE_FINAL,SCIENCE_CLASSES,MATH_CLASSES,TALENT,PROVE,RESPECTA,RESPECTB,INTEREST1,STEMJOBA,STEMJOBB,REASON1A,REASON1B,REASON1C,REASON1D,REASON1E,REASON1F,REASON1G,TECH1,TECH2,TECH3,TECH4,TECH5,TECH6,GEND1,GEND2,GEND3,GEND4,GEND5,HARASS1,HARASS2,HARASS3,GENDER,STEM_DEGREE,EDUCATION,INCOME_AVERAGE,START_AGE,END_AGE,EMPLOYED,UN_EMPLOYED
1780,1,2,5,1,1,1,2,2,1,2,4,1,1,2,2,2,3,2,2,2,2,2,2,3,2,2,1,1,2,3,2,2,2,2,1,1,4,100000.0,45,54,1,0
1784,1,2,1,1,1,1,2,2,2,2,4,1,3,1,2,2,2,2,3,1,2,1,2,2,1,1,2,1,1,3,3,2,2,2,2,1,3,62499.5,55,64,1,0
1785,1,2,3,2,1,1,2,3,1,1,4,1,3,2,1,2,2,2,2,1,2,1,1,2,3,2,2,1,1,3,4,3,3,2,2,1,4,62499.5,55,64,1,0
1786,2,2,13,1,1,1,3,3,2,2,4,3,2,2,3,3,3,2,3,1,2,3,2,3,3,3,2,1,1,3,4,3,2,2,1,1,3,87499.5,55,64,1,0
1787,1,2,10,2,0,1,1,3,1,2,4,3,3,1,2,1,3,1,2,2,2,3,2,3,3,2,1,1,1,3,2,2,2,2,2,1,2,100000.0,45,54,1,0
1788,0,0,26,3,1,0,2,2,1,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,3,5,3,3,2,1,1,1,100000.0,35,44,0,-1
1789,1,2,16,2,0,1,2,2,2,2,3,1,1,2,3,3,3,3,3,2,3,3,2,3,3,2,1,1,1,3,1,2,2,2,2,2,2,100000.0,55,64,1,0
1791,2,2,1,1,1,1,3,2,1,1,4,1,1,1,3,3,2,2,2,1,2,2,3,3,2,2,1,1,1,3,1,3,3,2,2,1,4,100000.0,65,74,1,0
1792,1,2,20,2,1,0,3,2,2,2,4,1,3,3,3,3,3,3,1,1,3,3,3,3,3,3,2,1,1,1,5,3,3,2,2,2,3,39999.5,55,64,1,0
1793,1,2,5,1,1,1,2,1,2,2,4,2,3,2,3,2,1,2,3,2,2,3,1,2,3,2,3,1,1,3,3,3,1,2,2,1,2,100000.0,45,54,1,0
1795,1,2,25,2,1,1,2,2,1,2,3,1,1,1,2,2,1,1,3,1,2,1,1,2,1,1,1,2,1,2,2,3,3,2,2,1,2,87499.5,35,44,1,0
1796,2,2,12,1,1,1,2,3,1,1,4,1,1,2,2,1,3,2,2,1,3,3,3,3,3,3,2,1,1,3,3,3,3,2,1,1,3,100000.0,45,54,1,0
1797,1,2,13,1,0,0,1,2,2,2,4,1,3,3,3,3,2,3,3,3,3,3,2,3,3,2,2,2,2,3,3,3,3,2,1,1,1,87499.5,45,54,1,0
1798,1,2,12,1,0,1,2,2,1,2,4,1,1,1,3,1,1,3,2,1,1,2,1,1,1,1,2,1,1,3,2,3,3,2,1,1,3,87499.5,45,54,1,0
1799,1,2,12,1,1,1,2,2,2,2,4,1,1,1,3,2,1,2,3,1,1,1,1,2,3,2,2,1,2,2,3,2,2,1,1,1,2,62499.5,35,44,1,0
1801,1,1,8,2,1,1,1,1,1,1,2,2,3,2,1,1,2,1,2,1,2,3,2,2,3,3,2,1,1,3,2,2,2,2,1,2,4,100000.0,45,54,1,0
1802,2,1,10,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,3,2,1,1,1,2,1,1,2,1,2,2,2,3,2,2,1,2,4,100000.0,65,74,1,0
1803,2,2,13,1,1,0,1,3,2,2,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,1,1,3,3,3,3,2,1,1,2,39999.5,55,64,1,0
1805,2,2,19,2,0,0,2,3,2,1,3,3,3,2,2,3,1,2,1,2,3,3,2,3,3,2,1,2,2,3,4,3,3,2,1,1,1,39999.5,18,24,1,0
1806,1,2,13,1,0,1,2,1,1,1,4,1,3,3,3,3,2,3,3,3,1,3,3,1,3,3,2,1,1,3,5,2,2,1,1,1,2,39999.5,65,74,1,0
1807,1,2,25,2,0,1,1,3,2,3,4,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,3,3,3,2,2,2,2,1,2,100000.0,45,54,1,0
1808,2,2,19,2,0,0,2,1,2,3,4,2,3,1,1,1,2,1,1,2,3,2,2,3,2,2,1,2,2,2,2,1,1,1,1,1,1,39999.5,18,24,1,0
1809,2,1,18,2,0,1,2,2,1,2,3,1,3,2,1,3,2,2,3,2,2,1,2,2,3,2,2,1,2,1,3,2,2,1,1,1,2,87499.5,55,64,1,0
1810,1,2,10,2,1,1,1,2,2,2,1,1,3,3,2,2,3,1,1,1,2,3,2,2,3,2,2,1,1,1,2,3,2,2,2,1,4,39999.5,25,34,1,0
1811,2,1,22,2,0,0,1,2,1,2,2,1,1,3,1,3,1,2,3,1,1,1,1,3,2,2,1,1,2,3,3,3,3,2,2,1,1,30000.0,55,64,1,0
1812,2,1,12,1,1,0,2,2,1,2,4,1,2,2,1,1,3,1,3,2,3,3,2,3,3,3,2,2,2,3,5,3,3,2,1,1,4,87499.5,45,54,1,0
1813,1,2,1,1,1,1,2,3,1,1,4,1,3,3,3,3,3,3,3,1,2,2,3,2,2,3,1,1,1,1,3,3,3,2,2,1,4,100000.0,55,64,1,0
1814,1,2,1,1,1,1,2,2,1,1,4,1,1,3,3,3,3,3,3,1,1,2,3,2,3,3,3,1,1,3,2,2,2,2,2,2,3,87499.5,35,44,1,0
1816,1,2,20,2,1,0,2,2,1,1,1,3,3,1,1,1,1,2,3,1,1,1,1,2,1,1,2,1,1,3,1,3,1,2,1,1,3,62499.5,35,44,1,0
1817,2,2,19,2,1,1,2,1,1,2,4,1,3,2,2,1,3,2,1,1,3,3,2,3,3,3,2,1,1,1,3,3,3,2,1,1,3,100000.0,45,54,1,0
1818,1,2,3,2,1,1,2,2,1,2,2,1,3,2,3,2,2,2,2,2,3,3,3,2,3,3,3,2,2,1,2,3,3,2,2,2,3,100000.0,45,54,1,0
1819,2,2,2,1,1,1,2,2,1,1,4,2,3,1,2,2,2,2,3,2,2,3,1,2,3,1,3,1,1,3,1,3,3,1,1,1,4,62499.5,65,74,1,0
1821,1,2,22,2,1,0,1,1,1,2,6,2,2,3,2,3,3,3,3,1,2,3,2,3,3,3,1,1,1,3,5,3,3,2,2,1,2,87499.5,55,64,1,0
1822,1,2,1,1,0,1,2,2,1,2,4,1,1,2,3,2,3,1,1,2,2,3,2,3,2,3,1,1,1,1,1,2,3,2,2,1,4,100000.0,35,44,1,0
1823,1,2,19,2,0,1,2,2,1,1,4,1,1,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,3,5,2,3,2,1,1,1,62499.5,55,64,1,0
1824,2,2,19,2,1,0,4,2,3,3,2,1,3,1,1,2,1,2,2,2,2,1,2,3,3,2,2,1,1,3,2,3,3,1,1,1,2,39999.5,55,64,1,0
1825,1,2,5,1,1,1,1,0,1,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,5,3,3,2,2,1,3,62499.5,35,44,1,0
1826,1,2,12,1,0,1,1,3,1,2,4,1,3,2,3,2,1,2,2,2,3,3,2,3,3,2,2,1,1,3,5,1,3,2,1,1,4,100000.0,65,74,1,0
1827,1,2,2,1,1,1,2,0,2,3,4,1,3,1,3,2,2,2,2,3,2,2,2,3,2,3,3,1,1,3,1,3,3,2,2,1,3,87499.5,35,44,1,0
1828,1,1,1,1,1,1,1,2,3,2,4,2,2,2,2,1,1,2,1,1,3,2,1,2,1,1,2,2,2,1,3,2,1,2,2,2,4,39999.5,45,54,1,0
1829,1,2,20,2,1,1,2,3,1,1,4,1,2,1,3,2,1,3,3,2,3,3,3,3,2,2,3,1,1,3,2,3,3,2,2,1,3,62499.5,55,64,1,0
1831,1,2,12,1,1,1,2,3,1,1,4,1,3,2,3,2,2,2,3,2,3,3,2,3,3,2,2,1,1,3,2,3,3,2,1,1,2,62499.5,35,44,1,0
1832,0,0,26,3,1,0,2,2,1,2,4,1,3,1,2,3,2,1,1,2,3,3,2,2,3,2,2,1,1,3,4,3,3,2,2,1,2,30000.0,65,74,0,-1
1833,2,2,25,2,1,1,3,3,2,2,4,2,2,2,2,3,2,3,2,3,2,2,2,2,2,2,2,1,3,2,3,2,2,2,2,1,1,39999.5,65,74,1,0
1835,1,2,23,2,1,0,4,3,1,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,2,2,1,1,62499.5,25,34,1,0
1837,1,1,13,1,1,1,2,3,1,2,4,3,2,2,3,1,2,1,3,2,1,3,3,3,3,3,2,1,1,3,5,3,2,1,2,1,2,62499.5,35,44,1,0
1838,2,1,1,1,1,1,1,2,1,2,4,1,1,1,2,2,2,2,3,3,2,1,1,2,1,1,1,2,2,2,1,3,2,2,2,1,2,100000.0,55,64,1,0
1839,0,0,26,3,1,0,2,2,1,2,4,1,1,3,3,3,1,3,3,1,2,3,2,2,1,2,2,1,1,3,1,3,3,2,1,1,2,30000.0,55,64,0,-1
1840,1,2,19,2,1,0,2,1,2,2,3,1,1,3,3,3,2,2,3,3,3,3,2,3,1,1,3,1,1,3,1,3,3,2,2,1,1,87499.5,55,64,1,0
1842,1,2,25,2,1,1,2,2,2,2,3,1,1,2,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,3,3,2,2,2,2,1,1,100000.0,25,34,1,0
1843,1,1,10,2,1,1,2,2,5,2,3,1,1,1,2,2,1,1,2,3,1,1,1,2,3,1,2,1,1,3,2,3,2,2,2,2,4,100000.0,55,64,1,0
1844,2,2,25,2,0,1,2,2,1,2,2,1,3,2,1,1,1,2,1,1,3,3,1,3,3,1,3,1,1,2,2,3,2,1,1,1,1,100000.0,18,24,1,0
1846,1,1,3,2,1,1,2,2,1,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,2,2,3,39999.5,65,74,1,0
1849,2,2,19,2,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1,2,2,3,2,2,3,2,3,2,2,3,3,2,2,2,1,1,4,100000.0,65,74,1,0
1850,1,2,12,1,1,0,1,0,2,0,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,5,3,3,2,1,1,2,87499.5,35,44,1,0
1851,1,2,19,2,1,1,2,0,0,3,1,1,3,1,2,3,1,1,3,2,2,1,2,2,3,2,3,1,1,3,3,3,2,2,2,1,1,62499.5,55,64,1,0
1852,1,2,1,1,1,1,2,2,2,2,4,1,3,1,2,1,2,3,1,2,2,1,2,2,1,2,1,1,1,3,2,2,2,2,2,1,4,100000.0,25,34,1,0
1853,1,2,13,1,0,0,2,2,1,2,4,2,1,2,1,3,2,1,2,2,1,2,2,2,1,2,2,2,1,3,3,2,2,1,2,1,1,30000.0,45,54,1,0
1854,1,1,12,1,1,1,1,2,1,2,4,1,3,1,1,2,1,1,3,1,2,3,1,2,1,1,2,1,1,3,3,3,2,2,1,1,4,100000.0,55,64,1,0
1856,2,1,25,2,1,1,1,2,1,2,4,3,3,1,1,3,1,3,3,3,2,3,2,3,1,1,2,1,1,3,3,3,3,2,1,2,4,87499.5,65,74,1,0
1857,1,2,20,2,1,1,4,1,3,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,2,3,3,2,2,2,1,1,1,100000.0,35,44,1,0
1858,2,2,16,2,0,0,2,3,2,2,3,1,1,1,1,1,1,1,3,1,2,1,1,3,1,1,3,2,2,3,1,3,3,2,1,1,2,39999.5,25,34,1,0
1859,1,1,19,2,1,1,3,0,1,2,4,1,1,1,1,2,2,1,3,1,3,2,3,3,2,2,1,1,1,3,4,3,3,2,2,1,1,62499.5,55,64,1,0
1860,1,2,1,1,1,1,2,1,2,2,4,3,3,3,3,2,3,3,1,2,3,3,3,3,3,3,2,1,1,1,4,3,3,2,2,1,3,100000.0,45,54,1,0
1861,1,2,8,2,0,1,1,2,1,2,3,1,1,3,2,2,3,1,3,3,3,2,2,3,2,2,2,2,1,3,2,3,2,1,1,2,4,87499.5,45,54,1,0
1862,2,2,12,1,0,1,3,2,1,1,4,1,1,1,1,1,1,3,3,2,2,3,1,2,3,3,2,1,2,3,1,2,3,1,1,1,4,100000.0,55,64,1,0
1863,1,1,19,2,1,1,2,2,1,2,1,1,2,1,2,2,2,1,3,1,2,2,2,3,1,1,2,1,1,3,1,2,2,1,2,2,3,100000.0,45,54,1,0
1864,1,1,1,1,1,1,2,2,1,1,4,1,3,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,3,2,3,2,2,2,1,4,30000.0,55,64,1,0
1865,1,2,1,1,1,1,4,2,1,2,4,3,1,2,2,2,2,3,3,2,3,3,3,3,3,3,1,1,1,3,2,3,3,2,2,1,4,100000.0,25,34,1,0
1866,1,2,15,2,0,1,3,0,3,1,3,1,3,3,3,3,1,2,3,2,3,3,2,3,3,2,1,1,1,3,2,2,2,2,2,2,2,30000.0,35,44,1,0
1867,1,2,12,1,1,1,1,1,3,1,4,1,3,1,2,3,1,2,2,2,2,3,2,3,3,2,2,1,1,3,2,3,3,2,1,1,2,87499.5,55,64,1,0
1868,1,2,19,2,1,1,2,1,2,2,6,1,3,1,1,2,2,1,1,2,3,3,3,3,3,3,3,1,2,3,3,2,2,2,1,2,3,100000.0,35,44,1,0
1869,1,2,13,1,1,0,2,2,1,2,4,1,1,1,3,3,1,3,3,2,2,1,1,2,1,1,2,1,1,2,2,3,3,2,1,1,3,87499.5,25,34,1,0
1870,1,2,25,2,1,1,2,2,2,2,2,3,3,3,2,2,3,2,3,2,2,1,2,3,3,2,1,1,1,2,1,3,2,2,2,1,1,62499.5,25,34,1,0
1871,1,2,12,1,0,0,2,2,3,1,4,1,1,3,2,2,2,2,3,1,3,3,3,3,3,3,2,1,1,3,5,3,3,2,1,1,2,87499.5,55,64,1,0
1872,1,2,12,1,1,0,2,2,2,1,4,1,3,1,1,1,1,2,2,1,2,3,2,2,3,2,2,1,1,3,2,2,2,2,1,1,4,87499.5,25,34,1,0
1873,1,1,18,2,0,0,2,2,1,2,4,3,1,2,3,1,1,3,2,1,2,3,2,2,3,2,2,2,2,1,4,1,1,1,1,2,3,100000.0,25,34,1,0
1874,1,2,1,1,1,1,2,1,0,0,4,1,3,2,2,1,1,2,3,3,2,1,1,2,1,1,2,1,1,3,1,3,2,2,2,2,3,100000.0,35,44,1,0
1875,2,2,13,1,1,0,2,2,2,2,4,1,1,1,1,2,1,2,3,2,1,1,1,1,1,1,2,1,1,2,1,3,3,1,1,1,3,62499.5,25,34,1,0
1876,1,2,12,1,1,1,3,0,3,3,4,1,1,2,2,2,2,2,2,2,3,3,2,3,3,2,3,1,1,3,3,3,3,2,1,1,2,39999.5,35,44,1,0
1878,1,1,3,2,0,1,1,2,1,2,3,1,3,1,2,2,1,2,2,2,2,1,1,2,3,1,1,1,1,3,1,3,2,2,2,2,4,100000.0,35,44,1,0
1879,1,2,19,2,0,0,4,0,0,0,4,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,39999.5,55,64,1,0
1880,1,1,5,1,1,0,1,2,1,2,4,3,3,1,3,2,2,2,3,1,2,1,2,2,3,2,1,2,2,3,3,2,2,2,1,1,3,39999.5,55,64,1,0
1882,1,2,2,1,1,0,2,3,2,2,4,3,3,3,3,3,2,3,2,2,2,1,2,3,1,2,3,1,1,3,3,2,2,2,1,1,3,30000.0,25,34,1,0
1883,1,2,1,1,1,1,2,2,2,2,4,1,3,1,2,1,1,2,2,2,2,3,2,2,3,2,3,1,1,3,2,2,2,2,1,2,3,100000.0,55,64,1,0
1884,1,2,2,1,1,0,2,2,3,2,4,1,1,1,2,2,1,2,3,2,1,1,1,2,3,1,1,2,3,2,1,2,2,1,1,1,3,87499.5,25,34,1,0
1885,1,2,12,1,1,0,2,3,3,2,4,1,2,2,2,3,2,2,3,1,3,3,3,2,3,3,2,1,1,3,4,3,3,2,1,1,3,39999.5,25,34,1,0
1887,2,2,25,2,0,1,2,2,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,3,3,2,1,2,2,2,2,2,2,2,1,1,3,30000.0,35,44,1,0
1888,1,1,12,1,1,0,1,2,1,1,4,1,1,1,1,1,1,2,2,1,1,1,1,3,3,1,2,1,1,2,1,3,2,1,1,1,3,100000.0,55,64,1,0
1889,1,2,19,2,1,1,2,3,2,2,1,1,3,3,1,3,1,3,2,2,3,1,1,3,1,1,1,2,2,3,3,1,1,2,1,1,2,62499.5,25,34,1,0
1890,1,2,4,2,0,0,2,2,2,2,3,1,3,3,2,2,2,3,2,3,3,3,2,3,3,2,2,1,1,3,4,3,3,2,1,1,2,87499.5,55,64,1,0
1892,1,1,10,2,1,1,2,2,1,2,2,1,3,3,2,3,3,2,3,3,3,3,3,3,3,3,1,1,1,3,3,2,3,2,2,2,4,39999.5,65,74,1,0
1893,1,2,13,1,1,1,2,2,1,1,4,1,1,2,1,1,2,1,2,1,2,3,1,2,1,2,2,2,2,1,2,1,3,2,2,1,2,87499.5,35,44,1,0
1894,1,2,8,2,0,1,1,3,2,2,2,3,1,1,2,2,2,2,2,2,2,3,1,2,3,1,3,1,1,3,1,3,3,2,2,2,4,39999.5,45,54,1,0
1895,1,1,3,2,1,1,1,2,1,2,3,3,2,1,1,1,1,2,3,2,2,3,2,3,3,3,3,1,1,3,5,2,2,1,1,2,4,100000.0,65,74,1,0
1896,1,1,23,2,0,0,4,0,2,2,4,1,3,3,3,3,2,3,3,3,3,3,2,2,3,2,1,2,1,3,2,3,2,2,2,1,2,100000.0,45,54,1,0
1897,1,2,1,1,1,1,3,2,3,2,4,2,2,2,1,2,2,3,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,4,100000.0,45,54,1,0
1899,1,2,19,2,0,1,2,1,3,2,4,1,3,1,3,1,1,2,3,3,2,3,2,3,3,2,3,1,2,3,3,3,3,2,1,1,1,39999.5,55,64,1,0
1900,1,2,13,1,1,1,1,1,1,1,4,1,1,3,3,3,3,3,3,2,2,3,2,2,2,2,2,1,1,3,2,2,2,1,1,1,2,62499.5,55,64,1,0
1901,2,2,19,2,1,1,2,3,2,2,3,1,1,1,1,2,1,1,3,1,3,3,2,3,1,1,1,1,1,3,2,2,2,2,2,1,2,100000.0,25,34,1,0
1902,1,2,16,2,5,5,4,3,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,2,2,1,3,100000.0,25,34,1,0
1903,2,2,23,2,0,0,4,1,2,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,2,2,1,1,39999.5,45,54,1,0
1904,1,2,10,2,0,0,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,3,2,1,2,2,1,1,1,3,1,2,3,2,2,1,2,39999.5,55,64,1,0
1905,1,2,3,2,0,0,2,3,3,3,3,3,3,3,1,3,1,1,2,3,2,1,2,3,2,2,3,3,3,3,3,3,2,2,2,1,3,39999.5,18,24,1,0
1906,1,2,19,2,0,0,3,3,2,2,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,5,3,3,2,2,1,1,39999.5,25,34,1,0
1908,1,2,23,2,1,1,1,0,2,0,2,1,3,3,2,2,2,2,2,1,3,3,3,2,3,3,1,1,1,2,5,3,3,2,2,1,1,39999.5,65,74,1,0
1909,1,2,10,2,0,1,2,2,1,2,4,1,3,1,1,2,2,1,3,3,2,1,2,3,3,2,1,1,1,3,2,2,2,2,1,2,3,100000.0,25,34,1,0
1910,1,2,23,2,1,1,1,2,2,2,4,1,1,3,3,3,2,1,3,1,3,2,2,1,1,1,3,2,2,2,3,1,1,2,2,1,1,87499.5,25,34,1,0
1911,1,2,25,2,0,1,3,0,2,2,6,3,3,3,2,3,2,2,2,2,2,3,3,3,3,2,3,1,1,3,2,2,2,2,2,1,2,100000.0,45,54,1,0
1913,1,2,3,2,1,1,1,2,1,1,1,3,3,1,3,1,2,1,3,2,2,1,1,2,3,1,2,1,1,3,1,3,3,2,2,1,4,100000.0,45,54,1,0
1914,1,2,12,1,1,1,2,2,2,1,4,3,2,2,3,2,3,2,3,2,2,2,2,2,2,2,2,1,1,3,2,3,3,2,1,1,2,62499.5,55,64,1,0
1915,1,2,12,1,0,1,3,0,2,2,4,1,3,1,1,2,2,3,3,1,3,3,2,3,3,3,2,1,2,3,4,2,2,2,1,1,3,39999.5,25,34,1,0
1916,1,2,2,1,1,0,3,2,1,2,4,1,3,1,1,2,1,3,2,3,1,1,1,2,3,1,1,2,2,2,1,2,1,1,1,1,3,100000.0,35,44,1,0
1917,1,1,18,2,1,1,1,1,1,1,4,1,1,1,3,3,3,3,1,2,3,2,3,3,2,3,2,1,1,1,5,3,3,2,2,1,2,87499.5,35,44,1,0
1918,1,2,15,2,1,0,2,2,2,2,4,2,3,2,2,2,2,2,2,2,3,3,3,3,3,2,1,1,1,3,5,3,3,2,2,2,3,100000.0,45,54,1,0
1919,2,1,10,2,1,0,1,2,1,2,3,1,1,3,2,2,1,3,3,3,1,1,1,2,3,2,2,1,1,3,3,2,2,2,2,2,4,100000.0,55,64,1,0
1920,1,2,12,1,1,1,1,3,1,1,4,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,1,1,3,2,2,2,1,1,1,4,100000.0,55,64,1,0
1921,2,2,11,1,1,1,2,1,0,0,4,1,2,1,1,3,2,3,3,2,2,2,2,3,2,2,2,1,1,3,4,3,3,2,1,1,4,87499.5,55,64,1,0
1922,1,2,19,2,1,0,1,3,1,1,3,1,1,1,3,3,1,1,3,1,1,1,1,1,1,1,2,2,1,2,1,1,3,2,1,1,2,62499.5,18,24,1,0
1923,1,2,14,2,1,1,1,0,1,1,6,3,3,1,3,3,1,2,2,2,3,2,2,2,2,3,2,1,1,1,2,3,3,2,1,1,2,62499.5,55,64,1,0
1924,2,1,4,2,0,1,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,2,3,2,2,2,1,2,1,2,3,39999.5,45,54,1,0
1927,1,2,12,1,0,0,1,2,2,2,4,1,3,2,1,1,1,1,3,2,1,1,1,3,3,1,2,1,1,1,3,3,1,2,1,1,3,100000.0,25,34,1,0
1929,1,2,3,2,1,0,3,2,1,2,6,1,3,3,2,2,3,2,3,3,2,3,3,3,3,3,2,1,1,1,2,2,2,1,2,1,4,100000.0,35,44,1,0
1930,1,2,12,1,1,0,2,3,1,1,4,1,3,2,2,3,2,3,3,3,3,3,3,3,3,3,2,1,1,3,3,3,3,2,1,1,3,87499.5,55,64,1,0
1932,1,2,8,2,0,0,2,2,2,1,4,1,1,1,1,1,1,1,2,1,3,1,1,3,3,1,2,2,2,2,2,1,2,1,1,2,4,30000.0,45,54,1,0
1933,1,2,14,2,0,0,1,2,2,2,4,1,3,3,3,1,3,1,3,3,2,1,2,3,1,2,2,1,2,1,3,1,1,1,1,1,2,39999.5,45,54,1,0
1936,1,2,2,1,1,1,2,2,1,1,4,3,3,1,3,2,1,1,3,1,2,1,1,2,3,1,1,1,1,3,2,3,2,2,2,1,4,62499.5,45,54,1,0
1937,2,1,1,1,0,1,1,2,1,2,4,1,3,2,3,3,2,1,2,1,2,3,2,2,3,2,3,1,1,3,3,3,2,2,2,2,3,30000.0,35,44,1,0
1938,1,1,1,1,1,1,1,2,3,2,4,1,1,1,1,2,3,3,1,3,3,3,3,3,3,3,3,1,1,1,3,3,3,2,2,1,2,100000.0,45,54,1,0
1940,1,2,10,2,1,0,1,3,1,1,4,1,1,1,2,3,1,2,3,2,3,2,2,3,2,2,1,1,1,2,1,3,2,2,2,2,3,62499.5,25,34,1,0
1941,1,1,1,1,1,1,2,1,1,2,4,1,3,2,3,3,3,2,3,1,3,3,2,2,3,1,3,1,2,3,2,2,2,1,2,1,2,87499.5,55,64,1,0
1942,2,1,5,1,1,1,2,2,1,2,4,1,3,1,2,1,2,2,1,3,2,2,1,2,2,1,1,1,1,3,2,3,3,2,2,1,4,100000.0,65,74,1,0
1943,1,2,16,2,1,0,3,1,1,1,2,1,1,2,3,2,2,2,2,3,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,30000.0,45,54,1,0
1944,1,2,1,1,1,1,2,3,1,2,4,1,2,1,1,2,2,3,2,2,1,2,3,2,2,2,3,2,2,3,3,3,2,2,2,1,3,100000.0,55,64,1,0
1945,2,2,25,2,0,1,3,3,2,2,3,1,3,3,3,2,3,3,3,3,3,3,2,3,3,2,1,1,2,3,4,3,3,2,1,1,1,39999.5,55,64,1,0
1946,2,1,9,1,1,0,2,2,2,2,4,3,3,2,2,1,1,3,2,2,2,3,2,2,3,1,1,1,1,3,2,3,3,2,2,2,2,62499.5,35,44,1,0
1947,1,2,16,2,1,1,3,0,3,2,1,1,1,2,1,3,3,2,1,2,1,2,2,1,1,2,3,1,1,3,5,3,2,2,2,1,1,39999.5,25,34,1,0
1948,1,2,15,2,1,0,1,3,1,1,2,1,3,1,1,1,1,3,2,2,3,3,1,3,3,1,2,1,1,2,1,3,3,2,1,2,4,100000.0,35,44,1,0
1949,1,2,12,1,1,1,2,3,3,3,4,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,1,2,2,2,3,2,2,2,1,1,1,39999.5,55,64,1,0
1950,1,2,5,1,1,1,4,3,3,3,4,3,3,1,1,1,2,1,1,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,4,87499.5,25,34,1,0
1951,2,2,19,2,1,1,2,0,2,2,4,3,3,3,3,2,1,3,3,1,3,1,1,2,3,3,2,1,1,3,4,2,3,1,1,1,1,39999.5,18,24,1,0
1952,1,2,22,2,0,0,2,0,2,3,4,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,4,3,3,2,2,1,1,100000.0,55,64,1,0
1953,1,2,23,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,1,1,3,3,3,3,3,3,3,5,3,3,2,1,1,1,30000.0,45,54,1,0
1955,2,2,8,2,0,0,2,2,2,2,3,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,3,2,1,2,4,39999.5,45,54,1,0
1956,1,2,20,2,1,1,2,2,2,2,4,1,1,1,2,2,1,1,3,1,2,3,1,2,3,1,3,2,2,3,2,3,3,1,1,2,3,100000.0,45,54,1,0
1957,1,2,1,1,0,0,2,2,1,1,4,1,1,1,2,2,2,2,3,2,1,3,1,2,3,1,3,1,1,3,1,3,2,2,2,2,3,87499.5,55,64,1,0
1958,1,2,13,1,1,1,1,0,1,1,4,1,2,3,3,2,3,1,2,1,3,3,3,3,3,3,2,1,1,3,5,3,3,2,2,1,3,100000.0,45,54,1,0
1959,2,1,1,1,0,0,1,2,1,2,4,3,1,2,2,2,1,1,3,3,1,3,1,2,3,2,1,3,2,3,2,2,2,1,1,1,2,39999.5,65,74,1,0
1960,2,1,12,1,1,1,2,2,1,2,4,1,1,3,3,3,2,3,3,2,3,3,2,3,3,2,2,1,1,3,1,2,2,2,1,1,4,100000.0,35,44,1,0
1961,2,2,11,1,1,1,1,0,1,1,4,3,3,1,1,2,1,2,2,2,1,1,2,2,3,1,2,1,1,3,1,3,2,2,2,1,4,100000.0,65,74,1,0
1962,1,2,22,2,1,1,2,1,1,1,2,1,3,1,1,2,1,1,2,2,2,1,1,2,3,1,1,2,2,2,2,2,2,2,2,2,2,100000.0,55,64,1,0
1964,2,2,13,1,1,1,2,3,2,2,4,3,3,2,2,3,2,3,2,3,3,3,2,3,3,2,2,1,1,3,3,3,3,2,1,1,2,62499.5,55,64,1,0
